id,continent_id,"name","lower_name","country_code","full_name","cname","full_cname","remark","continent"
148,2,"Vatican City State","vatican city state","VAT","Vatican City State","梵蒂冈城国","梵蒂冈城国","梵蒂冈城国（拉丁语：Status Civitatis Vaticanae；意大利语：Stato della Città del Vaticano），简称梵蒂冈或梵蒂冈城，是一个独立的主权国家，由于四面都与意大利接壤，故称“国中国”。同时也是全世界天主教的中心——以教宗为首的教廷的所在地，是世界六分之一人口的信仰中心。","Europe"
149,2,"Netherlands","the kingdom of netherlands","NLD","The Kingdom of Netherlands","荷兰","尼德兰王国","荷兰（荷兰语:Nederland），本称尼德兰王国，因其荷兰省最为出名，故称荷兰（Holland）多被世界称为荷兰。位于欧洲西偏北部，是著名的亚欧大陆桥的欧洲始发点。","Europe"
150,2,"Croatia","the republic of croatia","HRV","The Republic of Croatia","克罗地亚","克罗地亚共和国","克罗地亚为高收入市场经济体。克罗地亚经济以第三产业为主，第二产业为副，旅游业是国家经济的重要组成部分。克罗地亚是原南地区经济较为发达的国家，经济基础良好，旅游、建筑、造船和制药等产业发展水平较高。足球和网球并列为克罗地亚的第一运动。","Europe"
151,2,"Greece","the hellenic republic","GRC","The Hellenic Republic","希腊","希腊共和国","希腊共和国（希腊语：Ελληνική Δημοκρατία），通称希腊（希腊语：Ελλάδα），是地处欧洲东南角、巴尔干半岛的南端的共和制国家。全国由半岛南部的伯罗奔尼撒半岛和爱琴海中的3000余座岛屿共同构成。希腊为连接欧亚非的战略要地，本土从西北至正北部分别邻阿尔巴尼亚、马其顿、保加利亚三国，东北与土耳其国境接壤。周围则自东而西分别濒临爱琴海、地中海本域与伊奥尼亚海。","Europe"
152,2,"Ireland","the republic of ireland","IRL","The Republic of Ireland","爱尔兰","爱尔兰共和国","爱尔兰（爱尔兰语：Poblacht na hÉireann；英语：Republic of Ireland）， 是一个西欧的议会共和制国家，西临大西洋，东靠爱尔兰海，与英国隔海相望，是北美通向欧洲的通道，爱尔兰自然环境保持得相当好，素有“翡翠岛国”之称，全国绿树成荫，河流纵横。草地遍布，所以又有“绿岛”和“绿宝石”之称。它的大学教育非常成熟，首都都柏林自中世纪起就被誉为大学城。国内气候温和，各地的气温相对均衡。5~6月份是一年中阳光最充足的时期，比较适宜旅行。
","Europe"
153,2,"Belgium","the kingdom of belgium","BEL","The Kingdom Of Belgium","比利时","比利时王国","比利时王国简称比利时，位于欧洲西部沿海，东与德国接壤，北与荷兰比邻，南与法国交界，东南与卢森堡毗连，西临北海与英国隔海相望。海岸线长66.5公里。全国面积2/3为丘陵和平坦低地，全境分为西北部沿海佛兰德伦平原、中部丘陵、东南部阿登高原三部分，最高点海拔694米，主要河流有马斯河和埃斯考河，属海洋温带阔叶林气候，四季明显","Europe"
154,2,"Cyprus","the republic of cyprus","CYP","the Republic of Cyprus","塞浦路斯","塞浦路斯共和国","塞浦路斯，是位于欧洲与亚洲交界处的一个岛国，位于地中海东部，亦为地中海地区最热门的旅游地之一。塞浦路斯扼守欧洲、亚洲和非洲的海上要道，战略位置十分重要，因此欧美国家对于该区域的军事部署高度关注。","Europe"
155,2,"Denmark","the kingdom of denmark","DNK","The Kingdom of Denmark","丹麦","丹麦王国","丹麦王国（丹麦语：Kongeriget Danmark，旧译为“嗹（lián）国”、“嗹马”[1]  ），简称丹麦，为北欧五国之一，是一个君主立宪制国家，拥有两个自治领地，一个是法罗群岛，另外一个是格陵兰岛。丹麦本土则包括日德兰半岛、菲因岛、西兰岛及附近岛屿，北部隔北海和波罗的海与瑞典和挪威相望，南部与德国接壤，首都兼第一大城市是哥本哈根。","Europe"
156,2,"United Kingdom","the united kingdom of great britain and northern ireland","ENG","The United Kingdom of Great Britain and Northern Ireland","英国","大不列颠及北爱尔兰联合王国","英国由大不列颠岛上的英格兰、威尔士和苏格兰，爱尔兰岛东北部的北爱尔兰以及一系列附属岛屿共同组成的一个西欧岛国。除本土之外，其还拥有十四个海外领地[1]  ，总人口超过6400万，以英格兰人（盎格鲁-撒克逊人）为主体民族。","Europe"
157,2,"Germany","the federal republic of germany","DEU","The Federal Republic of Germany","德国","德意志联邦共和国","德国是一个高度发达的资本主义国家。欧洲四大经济体之一，其社会保障制度完善，国民具有极高的生活水平。德国在基础科学与应用研究方面十分发达，以理学、工程技术而闻名的科研机构和发达的职业教育支撑了德国的科学技术和经济发展。以汽车和精密机床为代表的高端制造业，也是德国的重要象征。","Europe"
158,2,"France","the french republic","FRA","The French Republic","法国","法兰西共和国","法国为欧洲国土面积第三大、西欧面积最大的国家，东与比利时、卢森堡、德国、瑞士、意大利接壤，南与西班牙、安道尔、摩纳哥接壤。本土地势东南高西北低，大致呈六边形，三面临水，南临地中海，西濒大西洋，西北隔英吉利海峡与英国相望，科西嘉岛是法国最大岛屿。[1] ","Europe"
159,2,"Italy","the republic of italy","ITA","The Republic of Italy","意大利","意大利共和国","意大利（意大利语：Italia），全称意大利共和国(意大利语：Repubblica Italiana)，是一个欧洲国家，主要由南欧的亚平宁半岛及两个位于地中海中的岛屿西西里岛与萨丁岛所组成。国土面积为301333平方公里，人口6002万。北方的阿尔卑斯山地区与法国、瑞士、奥地利以及斯洛文尼亚接壤，其领土还包围着两个微型国家——圣马力诺与梵蒂冈[","Europe"
160,2,"Luxembourg","the grand duchy of luxembourg","LUX","The Grand Duchy of Luxembourg","卢森堡","卢森堡大公国","卢森堡是一个高度发达的资本主义国家，欧盟和北约创始成员国之一，也是高度发达的工业国家，还是欧元区内最重要的私人银行中心，及全球第二大仅次于美国的投资信托中心。金融、广播电视、钢铁是其三大经济支柱产业[1]  ，该国失业率极低，人均寿命80岁。","Europe"
161,2,"Portugal","portugal,the portuguese republic","PRT","Portugal,the Portuguese Republic","葡萄牙","葡萄牙共和国","葡萄牙（Portugal），全称为葡萄牙共和国（葡萄牙语：República Portuguesa），是一个位于欧洲西南部的共和制国家。东邻同处于伊比利亚半岛的西班牙，葡萄牙的西部和南部是大西洋的海岸。除了欧洲大陆的领土以外，大西洋的亚速群岛和马德拉群岛也是葡萄牙领土。葡萄牙首都里斯本以西的罗卡角是欧洲大陆的最西端。","Europe"
162,2,"Poland","the republic of poland","POL","The Republic of Poland","波兰","波兰共和国","历史上曾是欧洲强国，后国力衰退，并于俄普奥三次瓜分波兰中亡国几个世纪，一战后复国，但不久又在二战中被苏联和德国瓜分，冷战时期处于苏联势力范围之下，苏联解体后，加入欧盟和北约，近年来波兰无论在欧盟还是在国际舞台的地位亦与日俱增，自1918年11月11日恢复独立以来，经过90年的发展变迁，特别是在21世纪初的几年里，波兰在欧洲的重要性越来越引人重视。[2] ","Europe"
163,2,"Spain","the kingdom of spain","ESP","The Kingdom of Spain","西班牙","西班牙王国","西班牙是一个高度发达的资本主义国家，是欧盟和北约成员国，还是欧元区第四大经济体，国内生产总值（GDP）居欧洲国家第6名，世界排名第13。[3]  也是世界上最大的汽车生产国之一。","Europe"
164,2,"Albania","the republic of albania","ALB","The Republic of Albania","阿尔巴尼亚","阿尔巴尼亚共和国","阿尔巴尼亚位于东南欧巴尔干半岛西岸，北接塞尔维亚与黑山，东北与马其顿相连，东南邻希腊，西濒亚得里亚海和伊奥尼亚海，隔奥特朗托海峡与意大利相望。海岸线长472公里。","Europe"
165,2,"Andorra","the principality of andorra","AND","The Principality of Andorra","安道尔","安道尔公国","安道尔，全称安道尔公国（英语：The Principality of Andorra，法语：La Principauté d'Andorre，西班牙语：El Principado de Andorra），是位于西南欧法国和西班牙交界处的内陆国，为9世纪时查理曼帝国为防范摩尔人的骚扰而在西班牙边境地带建立的小缓冲国，是世界袖珍国家之一，国土总面积468平方公里，下设7个行政区。2015年，该国总人口85458人。","Europe"
166,2,"Liechtenstein","principality of liechtenstein","LIE","Principality of Liechtenstein","列支敦士登","列支敦士登公国","列支敦士登坐落于欧洲阿尔卑斯山地的莱茵河谷，其西边以莱茵河为边界与瑞士相邻，东侧则以属于阿尔卑斯山脉的山岭地带与奥地利为界。全国只有西侧约三分之一的面积位在平坦的河谷里，其余地区大都属于山地。境内有一个唯一的天然湖：Gampriner Seele湖。","Europe"
167,2,"Serbia and Montenegro","serbia and montenegro","S&M","Serbia and Montenegro","塞黑","塞尔维亚和黑山","塞尔维亚和黑山，简称塞黑，为前南斯拉夫余下没有独立的塞尔维亚和黑山两个共和国于2003年至2006年组成的松散联邦国家。塞黑两国于1992年首先组成南斯拉夫联盟共和国，该联邦后于2003年2 月4日重组并改名为“塞尔维亚和黑山”。2006年5月21日，黑山举行独立公投，独派以微弱的优势获胜，6月3日黑山议会正式宣布独立，6月5日塞尔维亚国会宣布继承原塞尔维亚和黑山国家共同体的国际法主体地位，塞黑联邦因而解体为塞尔维亚共和国和黑山共和国两个主权国家。","Europe"
168,2,"Austria","the republic of austria","AUT","The Republic Of Austria","奥地利","奥地利共和国","奥地利共和国（ 德语：Republik Österreich，英语：The Republic of Austria），简称奥地利（Austria），是一个位于欧洲中部的议会制共和制制国家，下含九个联邦州，作为一个内陆国家，与多国接壤，东邻是匈牙利和斯洛伐克，南邻意大利和斯洛文尼亚，西邻列支敦士登和瑞士，北邻德国和捷克。首都兼最大城市是维也纳，人口超过170万，国土面积83855平方千米。","Europe"
169,2,"Bulgaria","the republic of bulgaria","BGR","The Republic of Bulgaria","保加利亚","保加利亚共和国","保加利亚，国土面积为110910平方公里。2013年，人口总量为7588570人。1990年2月27日将3月3日摆脱奥斯曼帝国统治纪念日定为国庆日，1990年11月15日，保加利亚改国名为保加利亚共和国。1991年7月12日通过的宪法规定，定为议会制国家。[1] ","Europe"
170,2,"Finland","the republic of finland","FIN","The Republic of Finland","芬兰","芬兰共和国","芬兰是一个高度发达的资本主义国家，也是一个高度工业化、自由化的市场经济体，芬兰是欧盟成员国之一，但人均产出远高于欧盟平均水平，与其邻国瑞典相当。国民享有极高标准的生活品质，芬兰政府公务员清廉高效，并且在社会形成广泛共识。监督世界各国腐败行为的非政府组织“透明国际”公布2012年全球清廉指数报告，在176个国家和地区中，芬兰名列第一，为最清廉国家。[2] ","Europe"
171,2,"Gibraltar","gibraltar","GIB","Gibraltar","直布罗陀","直布罗陀","直布罗陀（Gibraltar），欧洲伊比利亚半岛南端的城市和港口。在直布罗陀海峡东端的北岸，扼大西洋和地中海交通咽喉，南对西班牙的北非属地休达市，战略地位十分重要。直布罗陀海峡长90公里，宽12公里至43公里，是大西洋和地中海之间唯一的海上通道。","Europe"
172,6,"Dominica","the commonwealth of dominica","DMA","The Commonwealth of Dominica","多米尼克","多米尼克国","多米尼克（The Commonwealth of Dominica）位于东加勒比海小安的列斯群岛东北部，东临大西洋，西濒加勒比海，是一个国土面积仅有751平方公里的岛国。主要为黑人和黑白混血种人。","North America"
173,6,"Bermuda","bermuda","BMU","Bermuda","百慕大","百慕大群岛","百慕大，港台译百慕达（英语：Bermuda；又称百慕大群岛；旧称萨默斯岛）位于北大西洋，是英国的自治海外领地。位于北纬32度14分至32度25分、西经64度38分至64度53分，距北美洲约900多公里、美国东岸佛罗里达州迈阿密东北约1100海里及加拿大新斯科舍省哈利法克斯东南约840海里[1-2]  。来自英国国王Sammy时期的占领。","North America"
174,6,"Canada","canada","CAN","Canada","加拿大","加拿大","加拿大（Canada），为北美洲最北的国家，西抵太平洋，东迄大西洋，北至北冰洋，东北部和丹麦领地格陵兰岛相望，东部和法属圣皮埃尔和密克隆群岛相望，南方与美国本土接壤，西北方与美国阿拉斯加州为邻。领土面积为998万平方千米，位居世界第二。加拿大素有“枫叶之国”的美誉，首都是渥太华。加拿大政治体制为联邦制、君主立宪制及议会制，是英联邦国家之一，英王伊丽莎白二世为国家元首及国家象征，但无实际权力。加拿大是典型的英法双语国家","North America"
175,6,"United States","the united states of america","USA","The United States of America","美国","美利坚合众国","美利坚合众国（The United States of America），简称美国，是由华盛顿哥伦比亚特区、50个州[1]  和关岛等众多海外领土组成的联邦共和立宪制国家。其主体部分位于北美洲中部，美国中央情报局《世界概况》1989年至1996年初始版美国总面积是 9,372,610 km²，1997年修正为963万平方公里（加上五大湖中美国主权部分和河口、港湾、内海等沿海水域面积），人口3.2亿，通用英语，是一个移民国家","North America"
176,6,"Greenland","greenland","GRL","Greenland","格陵兰","格陵兰","格陵兰（格陵兰语：Kalaallit Nunaat）是丹麦王国的海外自治领土，领土大部分位于格陵兰岛上，面积2,166,086平方公里，约83.7%都由冰雪覆盖。“格陵兰”这个名称的意思为“绿色土地”，曾是丹麦王国的海外属地与王国内的自治体，格陵兰在2008年的公投后决定逐渐走向独立之途，并在2009年正式改制成为一个内政独立但外交、国防与财政相关事务仍由丹麦代管的过渡政体。格陵兰全境大部分处在北极圈内，气候寒冷。隔海峡与加拿大和冰岛两国相望。","North America"
177,4,"Tonga","the kingdom of tonga","TON","The Kingdom of Tonga","汤加","汤加王国","汤加，全名“汤加王国”（The Kingdom of Tonga），属大洋洲，位于太平洋西南部赤道附近，是由173个岛屿组成的岛国，其中36个有人居住，大部分为珊瑚岛。","Oceania"
178,4,"Australia","the commonwealth of australia","AUS","The Commonwealth of Australia","澳大利亚","澳大利亚联邦","澳大利亚（Australia），全称为澳大利亚联邦（The Commonwealth of Australia）。其领土面积7686850平方公里，四面环海，是世界上唯一国土覆盖一整个大陆的国家。拥有很多独特的动植物和自然景观的澳大利亚，是一个奉行多元文化的移民国家。","Oceania"
179,4,"Cook Is","the cook islands","COK","The Cook Islands","库克群岛","库克群岛","库克群岛是一个位于南太平洋上，介于法属波利尼西亚与斐济之间，由15个岛屿组成的岛群，其命名起源于远征探索南太平洋，发现了许多岛屿的詹姆斯·库克船长，是新西兰的自由结合区。首都阿瓦鲁阿（Avarua），位于拉罗汤加岛。","Oceania"
180,4,"Nauru","the republic of nauru","NRU","The Republic of Nauru","瑙鲁","瑙鲁共和国","瑙鲁共和国（英语：The Republic of Nauru；瑙鲁语：Ripublik Naoero）简称瑙鲁，位于南太平洋中西部的密克罗尼西亚群岛中，有“天堂岛”之称。[1]  瑙鲁面积只有24㎞²，是世界上最小的岛国","Oceania"
181,4,"New Caledonia","new caledonia","NCL","New Caledonia","新喀里多尼亚","新喀里多尼亚","新喀里多尼亚（法文：Nouvelle-Calédonie），法国的海外属地之一，位于南回归线附近，处于南太平洋美拉尼西亚岛群，距澳大利亚昆士兰东岸1500公里处。该地区整体主要由新喀里多尼亚岛、洛亚蒂群岛和切斯特菲尔德群岛组成。官方语言法语，通用美拉尼西亚语和波利尼西亚语。所属时区位于东UTC+11区，比北京时间早三个小时。","Oceania"
182,4,"Vanuatu","republic of vanuatu","VUT","Republic of Vanuatu","瓦努阿图","瓦努阿图共和国","瓦努阿图共和国，位于南太平洋西部，属美拉尼西亚群岛，由83个岛屿（其中68个岛屿有人居住）组成。最大的岛屿是桑托岛（面积3974平方公里），属热带海洋性气候，年均降水量1600毫米。属热带海洋性气候，首都维拉港平均气温25.3℃。陆地面积1.219万平方公里，水域面积84.8万平方公里，其中98%为瓦努阿图人，属美拉尼西亚人种，官方语言为英语、法语和比斯拉马语，通用比斯拉马语，84%的人信奉天主教。由约80个岛屿（其中68个有人居住）组成。","Oceania"
183,4,"Solomon Is","solomon islands","SLB","Solomon Islands","所罗门群岛","所罗门群岛","所罗门群岛是世界上最不发达国家（低度开发国家）之一，其人类发展指数为0.610。大多数人口依靠务农、捕鱼和种植为生，国民经济以种植业、渔业和黄金开采为主。大部分制造与石油产品依赖进口。该群岛尚未开发的矿产资源丰富，如铅、锌、镍以及金。[2] ","Oceania"
184,4,"Samoa","the independent state of samoa","WSM","The Independent State of Samoa","萨摩亚","萨摩亚独立国","它位于太平洋南部，萨摩亚群岛西部，由萨瓦伊和乌波卢两个主岛及七个小岛组成。陆地面积2934平方公里，水域面积12万平方公里，境内大部分地区为丛林所覆盖，属热带雨林气候。萨摩亚人口约17万4千，90%为萨摩亚人，属波利尼西亚人种，皮肤为浅棕色，体较胖，性格敦厚，语言为萨语和英语。","Oceania"
185,4,"Tuvalu","tuvalu","TUV","Tuvalu","图瓦卢","图瓦卢","“图瓦卢”在波利尼西亚语中意为“八岛之群”。图瓦卢海拔最高4.5米。由于地势极低，持续上升的气温和海平面严重威胁着图瓦卢，使这个国家面临国土沉入海底的危险，图瓦卢资源匮乏，土地贫瘠，只有少数植物可以生长，几乎没有天然资源，是联合国公布的世界最不发达国家（最低度开发国家）之一","Oceania"
186,4,"Micronesia","federated states of micronesia","FSM","Federated States of Micronesia","密克罗尼西亚联邦","密克罗尼西亚联邦","属于太平洋三大岛群之一的密克罗尼西亚群岛，希腊语字根为“小岛”之义。密克罗尼西亚属热带雨林气候，年平均温度26-28℃，加罗林群岛附近是台风源地之一。该国海域面积大，渔业资源丰富，尤以金枪鱼著名。其他粮食及生活日用品均靠进口，经济较为落后且严重依赖美国。该国最西部的雅浦岛离中国福建约2600公里，离日本东京2900公里","Oceania"
187,4,"Marshall Is Rep","the republic of marshall island ","MHL","The Republic of Marshall Island ","马绍尔群岛","马绍尔群岛共和国","马绍尔群岛历史上曾先后为西班牙、德国、日本、美国占领，其前身是美国托管的太平洋岛屿托管地的4个政治实体之一。美国托管期间，美国在该国进行了67次核试验，其中23次在该国比基尼环礁进行，导致改国居民严重的癌症、白血病等疾病。与美国在威克岛存在领土争议。","Oceania"
188,4,"Kiribati","the republic of kiribati","KIR","The Republic of Kiribati","基里巴斯","基里巴斯共和国","基里巴斯共和国是一个太平洋岛国。全国共有33个小岛，分成吉尔伯特群岛、菲尼克斯群岛和莱恩群岛三大群岛，共有32个环礁及1个珊瑚岛，从其东部著名的圣诞岛，到最西部的巴纳巴岛，分布于赤道上3800公里的海域，拥有世界最大海洋保护区。基里巴斯是世界上最不发达国家（低度开发国家）之一。","Oceania"
189,4,"French Polynesia","french polynesia","PYF","French Polynesia","法属玻利尼西亚","法属波利尼西亚","法属波利尼西亚属热带雨林气候，11月～4月为雨季，年均降水量1625毫米。3月份为气温最高月，达28℃，8月为气温最低月，达20℃，年均气温26℃。首都是帕皮提（Papeete），1818年建城，人口约13.3万人（2009年）。高级专员阿道夫·科尔拉（Adolphe COLRAT），2008年7月任职。","Oceania"
190,4,"New Zealand","new zealand","NZL","New Zealand","新西兰","新西兰","新西兰（New Zealand），又译纽西兰，是一个政治体制实行君主立宪制混合英国式议会民主制的国家，现为英联邦成员国之一。新西兰位于太平洋西南部，领土由南岛、北岛两大岛屿组成，以库克海峡分隔，南岛邻近南极洲，北岛与斐济及汤加相望。首都惠灵顿以及最大城市奥克兰均位于北岛[1]  。","Oceania"
191,4,"Fiji","the republic of fiji","FJI","The Republic of Fiji","斐济","斐济共和国","斐济共和国（斐济语：Matanitu Tugalala o Viti）是一个太平洋岛国，位于南太平洋，瓦努阿图以东、汤加以西、图瓦卢以南，由332个岛屿组成，其中106个有人居住。多为珊瑚礁环绕的火山岛，主要有维提岛和瓦努阿岛等。属热带海洋性气候，常受飓风袭击。年平均气温22～30℃。","Oceania"
192,4,"Papua New Guinea","the independent state of papua new guinea","PNG","The Independent State of Papua New Guinea","巴布亚新几内亚","巴布亚新几内亚独立国","巴布亚新几内亚是南太平洋西部的一个岛国，是大洋洲第二大国，属英联邦成员国，包括新几内亚岛东半部及附近俾斯麦群岛、布干维尔岛等共约600余个大小岛屿。国名由巴布亚和新几内亚两部分组成，得名于岛名。","Oceania"
193,4,"Palau","the republic of palau","PLW","The Republic of Palau","帕劳","帕劳共和国","帕劳，全称帕劳共和国（帕劳语：Beluu er a Belau），是西太平洋上的岛国。1994年10月1日从美国的托管统治下独立。支柱产业是渔业和旅游业，主要宗教信仰是基督教和古老的Modekngei教派，70%人口是当地土著，其余人口主要是菲律宾人。","Oceania"
201,7,"Chile","republic of chile","CHL","Republic of Chile","智利","智利共和国","智利共和国（西班牙语：República de Chile）位于南美洲西南部，安第斯山脉西麓。东同阿根廷为邻，北与秘鲁、玻利维亚接壤，西临太平洋，南与南极洲隔海相望，是世界上地形最狭长的国家，国土面积756626平方公里。为南美洲国家联盟的成员国，在南美洲与阿根廷及巴西并列为ABC强国。","South America"
202,7,"Colombia","the republic of colombia","COL","The Republic of Colombia","哥伦比亚","哥伦比亚共和国","哥伦比亚共和国（西班牙语：República de Colombia），国土位于南美洲西北部，西临太平洋，北临加勒比海，东通委内瑞拉，东南通巴西，南与秘鲁、厄瓜多尔，西北与巴拿马为邻。为南美洲国家联盟成员国。","South America"
204,7,"Guyana","the republic of guyana","GUY","The Republic of Guyana","圭亚那","圭亚那共和国","圭亚那位于南美洲东北部，全称为圭亚那共和国（ Republic of Guyana），1966年脱离英国独立。印第安语意为“多水之乡”。国民主要是印度斯坦人和黑人，多信奉基督教、印度教和伊斯兰教。它是南美洲唯一以英语为官方语言的国家，也是英联邦成员国。","South America"
206,7,"Paraguay","the republic of paraguay","PRY","The Republic of Paraguay","巴拉圭","巴拉圭共和国","巴拉圭全称：巴拉圭共和国（西班牙语：República del Paraguay）是南美洲中部的内陆国家，境内主要山脉是阿曼拜山和巴兰卡尤山，其南边国境完全与阿根廷接壤，东北与西北角则分别是巴西与玻利维亚。","South America"
207,7,"Peru","the republic of peru","PER","The Republic of Peru","秘鲁","秘鲁共和国","秘鲁，全称为秘鲁共和国（西班牙语：República del Perú），是南美洲西部的一个国家，北邻厄瓜多尔和哥伦比亚，东与巴西和玻利维亚接壤，南接智利，西濒太平洋，是南美洲国家联盟的成员国。","South America"
208,7,"Suriname","the republic of suriname","SUR","The Republic of Suriname","苏里南","苏里南共和国","苏里南共和国（荷兰语：Republiek Suriname；苏里南汤加语：Sranan；博杰普尔语：Sarnam）位于南美洲北部，北滨大西洋，南临巴西，东临法属圭亚那，西临圭亚那，是南美洲国家联盟的成员国，国名源于当地原住民苏里南人。该国旧称荷属圭亚那，原为荷兰在南美洲的殖民遗迹，1954年成为荷兰王国海外自治省，1975年时独立。苏里南无论以面积还是人口排名，都是南美洲最小的一个国家，也是西半球不属于荷兰王国组成体的地区中，唯一一个使用荷兰文为官方语言者，另外，汉语中的客家语是苏里南共和国的法定语言[1]  。首都帕拉马里博为苏里南河河口的商港。苏里南是一个种族、语言、宗教上极为多元的国家，当中穆斯林人口占苏里南的13%，其比例在所有美洲国家中最高。","South America"
209,7,"Venezuela","bolivarian republic of venezuela","VEN","Bolivarian Republic of Venezuela","委内瑞拉","委内瑞拉玻利瓦尔共和国","委内瑞拉玻利瓦尔共和国（西班牙语：República Bolivariana de Venezuela）是位于南美洲北部的国家，也是南美洲国家联盟的成员国，首都加拉加斯。北临加勒比海，西与哥伦比亚相邻，南与巴西交界，东与圭亚那接壤。它被称为“瀑布之乡”，面积912050平方千米。海岸线长2813千米。原为印第安人居住地。1498年哥伦布航行美洲时到此。1523年西班牙人建立第一个殖民地。1567年沦为西班牙殖民地。1811年7月5日独立。1830年建立共和国。1974年6月28日同中国建交。","South America"
210,7,"Uruguay","the oriental republic of uruguay","URY","The Oriental Republic of Uruguay","乌拉圭","乌拉圭东岸共和国","乌拉圭全称：乌拉圭东岸共和国（英语：The Oriental Republic of Uruguay；西班牙语：República Oriental del Uruguay），位于南美洲的东南部，乌拉圭河与拉普拉塔河的东岸，北邻巴西，西接阿根廷，东南濒大西洋。","South America"
211,7,"Ecuador","the republic of ecuador","ECU","The Republic of Ecuador","厄瓜多尔","厄瓜多尔共和国","厄瓜多尔，全称厄瓜多尔共和国（西班牙语：República del Ecuador），南美洲国家联盟的成员国之一，位于南美洲西北部的国家，北与哥伦比亚相邻，南接秘鲁，西滨太平洋，与智利同为南美洲不与巴西相邻的国家，另辖有距厄瓜多尔本土1,000公里的加拉帕戈斯群岛。首都基多位于皮钦查火山的山麓。","South America"
212,7,"Antigua and Barbuda","antigua and barbuda","ATG","Antigua and Barbuda","安提瓜和巴布达","安提瓜和巴布达","安提瓜和巴布达AG Antigua and Barbuda，位于加勒比海小安的列斯群岛的北部。为英联邦成员国。绝大多数为非洲黑人后裔，多数居民信奉基督教。首都为圣约翰，总人口9万（2015年）[1]  。安提瓜岛的面积为280平方公里。巴布达岛面积为160平方公里。安提瓜和巴布达岛属于热带气候，年平均气温27℃。年均降水量约1020毫米。","South America"
213,7,"Aruba","aruba","ABW","Aruba","阿鲁巴岛","阿鲁巴","阿鲁巴岛位于加勒比海南部小安的列斯群岛的最西端，南临委内瑞拉，面积193平方公里，是荷兰殖民地。属热带气候，年平均气温27℃。人口95200人（1999年底）。主要为印第安人与欧洲白人的混血后裔。1997年出生率为1.64%，死亡率为0. 66%。官方语言为荷兰语，通用帕彼曼都语，也讲西班牙语和英语。80%以上的居民信奉天主教，少数信奉基督教新教。岛上最早的居民是阿拉瓦克印第安人。1499年西班牙占领该岛。1643年易手荷兰。1807年被英国夺取。1814年重归荷兰管辖，并成为荷属安的列斯的一部分。","South America"
214,7,"Bahamas","the commonwealth of the bahamas","BHS","The Commonwealth of The Bahamas","巴哈马","巴哈马国","巴哈马地处美国佛罗里达州以东，古巴和加勒比海以北，巴哈马包含700座岛屿和珊瑚礁。佛罗里达州东南海岸对面，古巴北侧。群岛由西北向东南延伸，长1220公里，宽96公里，由700多个岛屿及2000多个珊瑚礁组成，总面积为13878平方公里，其中20余个岛屿有人居住。属亚热带气候，年平均气温23.5°C。","South America"
215,7,"Barbados","barbados","BRB","Barbados","巴巴多斯","巴巴多斯","巴巴多斯有稳固的民主政体，独立于1966年11月30日，是英联邦成员，其名字来自于葡萄牙语，指遍地都是的野生的无花果树。","South America"
216,7,"Cayman Is","cayman islands","CYM","Cayman Islands","开曼群岛","开曼群岛","开曼群岛（The Cayman Islands ）是英国在西加勒比群岛的一块海外属地，首府为乔治敦（Georg Town）。开曼由大开曼、小开曼和开曼布拉克等岛屿组成，东部边缘为开曼海沟。开曼是著名的离岸金融中心和“避税天堂”，亦是世界著名的潜水胜地、旅游度假圣地。金融和旅游业是其主要经济来源。","South America"
217,7,"Grenada","grenada","GRD","Grenada","格林纳达","格林纳达","农业和旅游业是经济的基础，主要农产品肉豆蔻产量约占世界总产量的三分之一，仅次于印度尼西亚居世界第二位。现为英联邦成员国之一。","South America"
219,7,"Haiti","the republic of haiti","HTI","The Republic of Haiti","海地","海地共和国","海地是世界上最为贫困的国家之一，最不发达国家之一，经济以农业为主，基础设施建设非常落后。由于能源不足，海地的工业非常不发达，失业率也极高，三分之二的工人没有固定的工作。美国是海地最大的援助国，1995至1999年间向海地提供了8.84亿美元的援助。海地与台湾当局保持着所谓的“外交关系”","South America"
220,7,"Jamaica","jamaica","JAM","Jamaica","牙买加","牙买加","牙买加（Jamaica），是加勒比海的其中一个岛国。牙买加原本是印第安人居住地，在1494年被哥伦布发现，不久之后就变成了西班牙人的殖民地。1655年，牙买加又被大英帝国占领。现为英联邦成员国之一","South America"
221,7,"Martinique","martinique","MTQ","Martinique","马提尼克","马提尼克岛","法国的海外大区，位于小安地列斯群岛的向风群岛最北部，岛上自然风光优美，有火山和海滩，盛产甘蔗、棕榈树、香蕉和菠萝等植物，曾被克里斯托弗·哥伦布（Christopher Columbus）喻为“世界上最美的国家”。马提尼克居民克里奥尔人还保留着传统的民俗习惯，催长身高的传说更使得该岛充满了神秘色彩。","South America"
222,7,"Montserrat","montserrat","MSR","Montserrat","蒙特塞拉特","蒙特塞拉特岛","蒙塞拉特（英语：Montserrat）岛，英国海外领土，位于西印度群岛中背风群岛南部的火山岛，由哥伦布在1493年以西班牙内同名的山命名。该岛长18公里，宽11公里。岛上有三座主要的火山，年降雨量1525毫米。蒙塞拉特岛原本盛产海岛棉、香蕉、糖和蔬菜等。因为1995年7月18日开始的火山爆发，所以本岛多处被毁灭而三分之二人口逃往外国。火山爆发仍继续，使得岛上多处不可居住。","South America"
